id,raw_id,japanese,hiragana,chinese,level,pos,example_1,gloss_1,example_2,gloss_2,example_3,gloss_3,is_delisted
50295,N5_0295,Christmas,クリスマス,圣诞节,N5,名,クリスマスプレゼント。,圣诞礼物。,クリスマスイブ。,平安夜。,クリスマスケーキ。,圣诞蛋糕。,false
50296,N5_0296,来る,くる,来，到来,N5,自動3,家[いえ]に来[く]る。,来我家。,バスが来[き]た。,汽车来了。,春[はる]が来[き]た。,春天来了。,false
50297,N5_0297,車,くるま,车，汽车,N5,名,車[くるま]で行[い]く。,坐车去。,車[くるま]を運転[うんてん]する。,开车。,車[くるま]に乗[の]る。,坐车。,false
50298,N5_0298,黒,くろ,黒色,N5,名,黒[くろ]のほうが好[す]きだ。,喜欢黑的。,白[しろ]と黒[くろ]。,白与黑。,黒[くろ]い靴[くつ]。,黑色的鞋。,false
50299,N5_0299,黒い,くろい,黑色的，黝黑的,N5,イ形,黒[くろ]いインク。,黑色的墨水。,黒[くろ]い皮膚[ひふ]。,黝黑的皮肤。,黒[くろ]い髪[かみ]。,黑发。,false
50300,N5_0300,～君,～くん,（用于同辈或下级男性姓名后）小～，～位,N5,接尾,張[ちょう]君[くん]。,小张。,諸君[しょくん]。,诸位。,田中[たなか]君[くん]は学生[がくせい]です。,田中君是学生。,false
50301,N5_0301,警官,けいかん,警察，警官,N5,名,警官[けいかん]を呼[よ]びに行[い]く。,去叫警察。,警官[けいかん]に道[みち]を聞[き]く。,向警察问路。,彼[かれ]は警官[けいかん]です。,他是警察。,false
50302,N5_0302,警備,けいび,警戒，警卫,N5,名*他動3,国境[こっきょう]を警備[けいび]する。,守卫国境。,警備[けいび]員[いん]。,警卫员，保安。,警備[けいび]が厳重[げんじゅう]だ。,戒备森严。,false
50303,N5_0303,cake,ケーキ,西式蛋糕,N5,名,ケーキを食[た]べる。,吃蛋糕。,誕生日[たんじょうび]のケーキ。,生日蛋糕。,おいしいケーキ。,好吃的蛋糕。,false
50304,N5_0304,今朝,けさ,今天早上,N5,名,今朝[けさ]雨[あめ]が降[ふ]った。,今早下雨了。,今朝[けさ]は早[はや]く起[お]きた。,今早起得很早。,今朝[けさ]朝[あさ]ご飯[はん]を食[た]べなかった。,今早没吃早饭。,false
50305,N5_0305,消す,けす,熄灭，关掉（电源）；擦掉，抹去,N5,他動1,テレビを消[け]す。,关上电视。,間違[まちが]った内容[ないよう]を消[け]す。,把写错的内容擦棹。,電気[でんき]を消[け]してください。,请关灯。,false
50306,N5_0306,結構,けっこう,非常；优秀的，漂亮的；满意，足够,N5,名*副*ナ形,結構[けっこう]有名[ゆうめい]だ。,非常有名。,結構[けっこう]なプレゼント。,很好的礼品。,場所[ばしょ]を教[おし]えるだけで結構[けっこう]です。,只要告诉我地方就好了。,false
50307,N5_0307,結婚,けっこん,结婚,N5,名*自動3,結婚[けっこん]式[しき]。,婚礼。,結婚[けっこん]の相手[あいて]。,結婚对象。,来年[らいねん]結婚[けっこん]します。,明年结婚。,false
50308,N5_0308,月曜日,げつようび,周一,N5,名,月曜日[げつようび]から金曜日[きんようび]まで。,从周一到周五。,今日[きょう]は月曜日[げつようび]です。,今天是周一。,次[つぎ]の月曜日[げつようび]。,下周一。,false
50309,N5_0309,玄関,げんかん,玄关处，门口,N5,名,玄関[げんかん]で靴[くつ]を脱[ぬ]いでください。,请在门口脱鞋。,玄関[げんかん]を掃除[そうじ]する。,打扫玄关。,玄関[げんかん]に誰[だれ]か来[き]た。,有人来门口了。,false
50310,N5_0310,元気,げんき,精神，活力；有精神,N5,名*ナ形,元気[げんき]を出[だ]す。,拿出精神来。,元気[げんき]に仕事[しごと]をやる。,精神饱满地工作。,お元気[げんき]ですか。,你好吗？,false
50311,N5_0311,健康,けんこう,健康；健康的,N5,名*ナ形,健康[けんこう]を保[たも]つ。,保持健康。,健康[けんこう]な体[からだ]。,健康的身体。,健康[けんこう]に気[き]をつける。,注意健康。,false
50312,N5_0312,原稿,げんこう,草稿，原稿,N5,名,原稿[げんこう]用紙[ようし]。,稿纸。,原稿[げんこう]を書[か]く。,写稿子。,原稿[げんこう]を読[よ]む。,读稿子。,false
50313,N5_0313,～個,～こ,～个，用于数小而圆的物体,N5,接尾,1[いっ]個[こ]。,一个。,6[ろっ]個[こ]。,六个。,3[さん]個[こ]ください。,请给我三个。,false
50314,N5_0314,濃い,こい,（颜色）深的；浓稠的；密的,N5,イ形,ジュースが濃[こ]い。,果汁很浓。,味[あじ]が濃[こ]い。,味道重。,霧[きり]が濃[こ]い。,雾很浓。,false
50315,N5_0315,公園,こうえん,公园,N5,名,公園[こうえん]で散歩[さんぽ]する。,在公园里散步。,公園[こうえん]へ行[い]く。,去公园。,公園[こうえん]で遊[あそ]ぶ。,在公园玩。,false
50316,N5_0316,航空便,こうくうびん,空运；航空信,N5,名,航空便[こうくうびん]で荷物[にもつ]を送[おく]る。,空运行李。,航空便[こうくうびん]でお願[ねが]いします。,请用航空邮件。,航空便[こうくうびん]は高[たか]いです。,航空邮件很贵。,false
50317,N5_0317,広告,こうこく,广告，宣传,N5,名*他動3,テレビで広告[こうこく]する。,在电视上登广告。,商品[しょうひん]の広告[こうこく]。,商品的广告。,新聞[しんぶん]の広告[こうこく]。,报纸广告。,false
50318,N5_0318,交差点,こうさてん,十字路口,N5,名,交差点[こうさてん]で右[みぎ]へ曲[ま]がる。,在十字路口向右拐。,交差点[こうさてん]を渡[わた]る。,过十字路口。,交差点[こうさてん]で止[と]まる。,在十字路口停下。,false
50319,N5_0319,紅茶,こうちゃ,红茶,N5,名,紅茶[こうちゃ]を飲[の]む。,喝红茶。,紅茶[こうちゃ]にお砂糖[さとう]を入[い]れる。,红茶里放糖。,おいしい紅茶[こうちゃ]。,好喝的红茶。,false
50320,N5_0320,高等学校,こうとうがっこう,高中,N5,名,高等学校[こうとうがっこう]に通[かよ]う。,上高中。,高等学校[こうとうがっこう]を卒業[そつぎょう]する。,高中毕业。,高等学校[こうとうがっこう]の先生[せんせい]。,高中老师。,false
50321,N5_0321,交番,こうばん,派出所，警亭,N5,名,この近[ちか]くに交番[こうばん]がありますか。,这附近有派出所吗？,交番[こうばん]で道[みち]を聞[き]く。,在派出所问路。,駅前[えきまえ]の交番[こうばん]。,站前的派出所。,false
50322,N5_0322,声,こえ,（人或动物发出的）声音；意见，反馈,N5,名,鳥[とり]の声[こえ]。,鸟的叫声。,みんなの声[こえ]を聞[き]く。,听取大家的意見。,大[おお]きな声[こえ]を出[だ]す。,大声说话。,false
50323,N5_0323,coat,コート,外套，大衣,N5,名,外[そと]は寒[さむ]いから、コートを着[き]てね。,外边冷，要穿外套哦。,新[あたら]しいコートを買[か]う。,买新外套。,コートを脱[ぬ]ぐ。,脱外套。,false
50324,N5_0324,coffee,コーヒー,咖啡,N5,名,コーヒーに砂糖[さとう]を入[い]れる。,咖啡里放糖。,コーヒーを飲[の]む。,喝咖啡。,熱[あつ]いコーヒー。,热咖啡。,false
50325,N5_0325,cola,コーラ,可乐,N5,名,コーラを飲[の]む。,喝可乐。,冷[つめ]たいコーラ。,冰可乐。,コーラをください。,请给我可乐。,false
50326,N5_0326,golden wee,ゴールデンウィーク,黄金周,N5,名,ゴールデンウィークに旅[りょ]行[こう]する。,在黄金周旅游。,ゴールデンウィークを楽[たの]しむ。,享受黄金周。,ゴールデンウィークは休[やす]みです。,黄金周放假。,false
50327,N5_0327,ここ,ここ,（表示离对方近的地方）这里，这儿,N5,代,ここに座[すわ]りましょう。,坐这儿吧。,ここの料理[りょうり]はおいしい。,这里的菜很好吃。,ここに来[き]てください。,请到这里来。,false
50328,N5_0328,午後,ごご,下午，午后,N5,名,午[ご]後[ご]の会[かい]議[ぎ]。,下午的会议。,午[ご]後[ご]から雨[あめ]が降[ふ]る。,下午开始下雨。,午[ご]後[ご]に出[しゅっ]発[ぱつ]する。,下午出发。,false
50329,N5_0329,九日,ここのか,九号；九天,N5,名,9月[くがつ]9日[ここのか]。,九月九号。,九日[ここのか]かかりました。,花了九天。,来[らい]月[げつ]の九日[ここのか]。,下个月九号。,false
50330,N5_0330,九つ,ここのつ,九个；九岁,N5,名,ギョーザを九[ここの]つ食[た]べた。,吃了九个饺子。,九[ここの]つの甥[おい]は小[しょう]学[がっ]校[こう]3年[ねん]生[せい]になった。,九岁的侄子上小学三年级。,みかんを九[ここの]つ買[か]う。,买九个橘子。,false
50331,N5_0331,午前,ごぜん,上午,N5,名,午[ご]前[ぜん]の授[じゅ]業[ぎょう]が終[お]わった。,上午的课结束了。,午[ご]前[ぜん]中[ちゅう]は忙[いそが]しい。,上午很忙。,午[ご]前[ぜん]9時[くじ]に会[あ]う。,上午九点见面。,false
50332,N5_0332,答え,こたえ,回答，回复；回答，答案,N5,名,聞[き]いても答[こた]えがない。,问也没回复。,答[こた]えが正[ただ]しい。,回答正确。,問[もん]題[だい]の答[こた]え。,问题的答案。,false
50333,N5_0333,答える,こたえる,回答，应答,N5,自動2,質[しつ]問[もん]に答[こた]える。,回答问題。,「はい」と答[こた]える。,回答“是”。,先生[せんせい]に答[こた]える。,回答老师。,false
50334,N5_0334,こちら,こちら,（表示离自己近的）这里，这儿；这个，这位,N5,代,こちらへどうぞ。,请来这边。,こちらのほうがもっといい。,这个更好。,こちらは王[おう]さんです。,这是小王。,false
50335,N5_0335,こっち,こっち,（「こちら」的口语形式）这边；这个，这个人,N5,代,こっちに来[き]て。,来这边。,こっちの方[ほう]が好[す]きだ。,我喜欢这个。,こっちを見[み]て。,看这边。,false
50336,N5_0336,コップ,コップ,玻璃杯,N5,名,コップで水[みず]を飲[の]む。,用玻璃杯喝水。,コップを洗[あら]う。,洗玻璃杯。,きれいなコップ。,漂亮的玻璃杯。,false
50337,N5_0337,今年,ことし,今年,N5,名,今年[ことし]卒[そつ]業[ぎょう]する。,今年毕业。,今年[ことし]もよろしくお願[ねが]いします。,今年也请多多关照。,今年[ことし]は暑[あつ]いですね。,今年很热啊。,false
50338,N5_0338,言葉,ことば,单词；话语,N5,名,言葉[ことば]の意[い]味[み]を調[しら]べる。,查单词意思。,話[はな]し言葉[ことば]。,口语。,優[やさ]しい言葉[ことば]をかける。,说温柔的话。,false
50339,N5_0339,子供,こども,孩子，儿童,N5,名,子供[こども]が遊[あそ]んでいる。,孩子在玩。,子供[こども]のころ。,小时候。,元気[げんき]な子供[こども]。,有精神的孩子。,false
50340,N5_0340,この,この,（表示离自己近的东西）这个······,N5,連体,この本[ほん]は面白[おもしろ]い。,这本书很有趣。,この人[ひと]を知[し]っていますか。,你认识这个人吗？,この猫[ねこ]は可愛[かわい]い。,这只猫很可爱。,false
50341,N5_0341,この前,このまえ,最近，之前,N5,連語,この前[まえ]一[いっ]回[かい]会[あ]った。,最近见过一次。,この前[まえ]の約[やく]束[そく]。,之前的约定。,この前[まえ]はありがとうございました。,之前多谢你了。,false
50342,N5_0342,このよう,このよう,这样，这么,N5,ナ形,このようにしてください。,请这样做。,このような事[こと]は初[はじ]めてだ。,这种事还是第一次。,このように考[かんが]えています。,我是这么想的。,false
50343,N5_0343,ご飯,ごはん,米饭；吃饭,N5,名,ご飯[ごはん]を炊[た]く。,做饭。,ご飯[ごはん]を食[た]べる。,吃饭。,晩[ばん]ご飯[ごはん]。,晚饭。,false
50344,N5_0344,copy,コピー,复印，拷贝；副本，复印件,N5,名*他動3,教[きょう]科[か]書[しょ]のコピー。,教科书的复印件。,答[こた]えをコピーする。,复印答案。,コピー機[き]を使[つか]う。,使用复印机。,false
50345,N5_0345,困る,こまる,感到困难，为难,N5,自動1,電気[でんき]がなくて困[こま]る。,没有电很难办。,お金[かね]がなくて困[こま]っている。,没钱很为难。,返[へん]事[じ]に困[こま]る。,不知道怎么回答。,false
50346,N5_0346,込む,こむ,拥挤,N5,自動1,地[ち]下[か]鉄[てつ]が込[こ]んでいる。,地铁很拥挤。,店[みせ]が込[こ]む。,店里很挤。,道[みち]が込[こ]んでいる。,路上很堵。,false
50347,N5_0347,golf,ゴルフ,高尔夫,N5,名,ゴルフ場[じょう]。,高尔夫球场。,ゴルフをする。,打高尔夫。,ゴルフが好[す]きです。,喜欢高尔夫。,false
50348,N5_0348,これ,これ,（表示离自己近的东西）这个；这样,N5,代,これは何[なん]ですか。,这是什么？,これをください。,请给我这个。,これで終[お]わります。,到这里结束。,false
50349,N5_0349,頃,ころ,时候，时期,N5,名,子[こ]どもの頃[ころ]。,孩童时期。,若[わか]い頃[ころ]。,年轻的时候。,冬[ふゆ]の初[はじ]めの頃[ころ]。,初冬的时候。,false
50350,N5_0350,～頃,～ごろ,大概～，～左右,N5,接尾,7時[しちじ]頃[ごろ]家[いえ]を出[で]る。,七点左右出门。,3時[さんじ]頃[ごろ]に帰[かえ]ります。,三点左右回来。,何時[なんじ]頃[ごろ]がいいですか。,几点左右好？,false
50351,N5_0351,今月,こんげつ,这个月,N5,名,今月[こんげつ]の売[う]り上[あ]げ。,这个月的销售额。,今月[こんげつ]は忙[いそが]しいです。,这个月很忙。,今月[こんげつ]中[ちゅう]に引[ひ]っ越[こ]します。,这个月内搬家。,false
50352,N5_0352,今週,こんしゅう,这周,N5,名,今週[こんしゅう]の土曜日[どようび]、子[こ]どもと一緒[いっしょ]に公園[こうえん]へ行[い]く。,这周六和孩子们一起去公园。,今週[こんしゅう]は試[し]験[けん]があります。,这周有考试。,今週[こんしゅう]末[まつ]は天気[てんき]がいいです。,这周末天气很好。,false
50353,N5_0353,こんな,こんな,这样；这种,N5,連体,こんな靴[くつ]がほしい。,想要这样的鞋子。,こんなところに住[す]みたい。,想住在这种地方。,こんなに難[むずか]しいと思[おも]わなかった。,没想到这么难。,false
